name,url
2005 (07D5) (RC2005): MQRC_BUFFER_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040790_.html
2006 (07D6) (RC2006): MQRC_CHAR_ATTR_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040800_.html
2007 (07D7) (RC2007): MQRC_CHAR_ATTRS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040810_.html
2008 (07D8) (RC2008): MQRC_CHAR_ATTRS_TOO_SHORT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040820_.html
2009 (07D9) (RC2009): MQRC_CONNECTION_BROKEN,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040830_.html
2010 (07DA) (RC2010): MQRC_DATA_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040840_.html
2011 (07DB) (RC2011): MQRC_DYNAMIC_Q_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040850_.html
2012 (07DC) (RC2012): MQRC_ENVIRONMENT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040860_.html
2013 (07DD) (RC2013): MQRC_EXPIRY_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040870_.html
2014 (07DE) (RC2014): MQRC_FEEDBACK_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040880_.html
2016 (07E0) (RC2016): MQRC_GET_INHIBITED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040890_.html
2017 (07E1) (RC2017): MQRC_HANDLE_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040900_.html
2018 (07E2) (RC2018): MQRC_HCONN_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040910_.html
2019 (07E3) (RC2019): MQRC_HOBJ_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040920_.html
2020 (07E4) (RC2020): MQRC_INHIBIT_VALUE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040930_.html
2021 (07E5) (RC2021): MQRC_INT_ATTR_COUNT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040940_.html
2022 (07E6) (RC2022): MQRC_INT_ATTR_COUNT_TOO_SMALL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040950_.html
2023 (07E7) (RC2023): MQRC_INT_ATTRS_ARRAY_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040960_.html
2025 (07E8) (RC2024): MQRC_SYNCPOINT_LIMIT_REACHED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040970_.html
2025 (07E9) (RC2025): MQRC_MAX_CONNS_LIMIT_REACHED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040980_.html
2026 (07EA) (RC2026): MQRC_MD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q040990_.html
2027 (07EB) (RC2027): MQRC_MISSING_REPLY_TO_Q,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041000_.html
2029 (07ED) (RC2029): MQRC_MSG_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041010_.html
2030 (07EE) (RC2030): MQRC_MSG_TOO_BIG_FOR_Q,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041020_.html
2031 (07EF) (RC2031): MQRC_MSG_TOO_BIG_FOR_Q_MGR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041030_.html
2033 (07F1) (RC2033): MQRC_NO_MSG_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041040_.html
2034 (07F2) (RC2034): MQRC_NO_MSG_UNDER_CURSOR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041050_.html
2035 (07F3) (RC2035): MQRC_NOT_AUTHORIZED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041060_.html
2036 (07F4) (RC2036): MQRC_NOT_OPEN_FOR_BROWSE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041070_.html
2037 (07F5) (RC2037): MQRC_NOT_OPEN_FOR_INPUT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041080_.html
2038 (07F6) (RC2038): MQRC_NOT_OPEN_FOR_INQUIRE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041090_.html
2039 (07F7) (RC2039): MQRC_NOT_OPEN_FOR_OUTPUT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041100_.html
2040 (07F8) (RC2040): MQRC_NOT_OPEN_FOR_SET,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041110_.html
2041 (07F9) (RC2041): MQRC_OBJECT_CHANGED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041120_.html
2042 (07FA) (RC2042): MQRC_OBJECT_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041130_.html
2043 (07FB) (RC2043): MQRC_OBJECT_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041140_.html
2044 (07FC) (RC2044): MQRC_OD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041150_.html
2045 (07FD) (RC2045): MQRC_OPTION_NOT_VALID_FOR_TYPE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041160_.html
2046 (07FE) (RC2046): MQRC_OPTIONS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041170_.html
2047 (07FF) (RC2047): MQRC_PERSISTENCE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041180_.html
2048 (0800) (RC2048): MQRC_PERSISTENT_NOT_ALLOWED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041190_.html
2049 (0801) (RC2049): MQRC_PRIORITY_EXCEEDS_MAXIMUM,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041200_.html
2050 (0802) (RC2050): MQRC_PRIORITY_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041210_.html
2051 (0803) (RC2051): MQRC_PUT_INHIBITED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041220_.html
2052 (0804) (RC2052): MQRC_Q_DELETED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041230_.html
2053 (0805) (RC2053): MQRC_Q_FULL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041240_.html
2055 (0807) (RC2055): MQRC_Q_NOT_EMPTY,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041250_.html
2056 (0808) (RC2056): MQRC_Q_SPACE_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041260_.html
2057 (0809) (RC2057): MQRC_Q_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041270_.html
2058 (080A) (RC2058): MQRC_Q_MGR_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041280_.html
2059 (080B) (RC2059): MQRC_Q_MGR_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041290_.html
2061 (080D) (RC2061): MQRC_REPORT_OPTIONS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041300_.html
2062 (080E) (RC2062): MQRC_SECOND_MARK_NOT_ALLOWED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041310_.html
2063 (080F) (RC2063): MQRC_SECURITY_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041320_.html
2064 (0810) (RC2064): MQRC_TOKEN_TIMESTAMP_NOT_VALID,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/mqrc2064.html
2065 (0811) (RC2065): MQRC_SELECTOR_COUNT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041330_.html
2066 (0812) (RC2066): MQRC_SELECTOR_LIMIT_EXCEEDED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041340_.html
2067 (0813) (RC2067): MQRC_SELECTOR_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041350_.html
2068 (0814) (RC2068): MQRC_SELECTOR_NOT_FOR_TYPE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041360_.html
2069 (0815) (RC2069): MQRC_SIGNAL_OUTSTANDING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041370_.html
2070 (0816) (RC2070): MQRC_SIGNAL_REQUEST_ACCEPTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041380_.html
2071 (0817) (RC2071): MQRC_STORAGE_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041390_.html
2072 (0818) (RC2072): MQRC_SYNCPOINT_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041400_.html
2075 (081B) (RC2075): MQRC_TRIGGER_CONTROL_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041410_.html
2076 (081C) (RC2076): MQRC_TRIGGER_DEPTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041420_.html
2077 (081D) (RC2077): MQRC_TRIGGER_MSG_PRIORITY_ERR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041430_.html
2078 (081E) (RC2078): MQRC_TRIGGER_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041440_.html
2079 (081F) (RC2079): MQRC_TRUNCATED_MSG_ACCEPTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041450_.html
2080 (0820) (RC2080): MQRC_TRUNCATED_MSG_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041460_.html
2082 (0822) (RC2082): MQRC_UNKNOWN_ALIAS_BASE_Q,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041470_.html
2085 (0825) (RC2085): MQRC_UNKNOWN_OBJECT_NAME,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041480_.html
2086 (0826) (RC2086): MQRC_UNKNOWN_OBJECT_Q_MGR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041490_.html
2087 (0827) (RC2087): MQRC_UNKNOWN_REMOTE_Q_MGR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041500_.html
2090 (082A) (RC2090): MQRC_WAIT_INTERVAL_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041510_.html
2091 (082B) (RC2091): MQRC_XMIT_Q_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041520_.html
2092 (082C) (RC2092): MQRC_XMIT_Q_USAGE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041530_.html
2093 (082D) (RC2093): MQRC_NOT_OPEN_FOR_PASS_ALL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041540_.html
2094 (082E) (RC2094): MQRC_NOT_OPEN_FOR_PASS_IDENT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041550_.html
2095 (082F) (RC2095): MQRC_NOT_OPEN_FOR_SET_ALL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041560_.html
2096 (0830) (RC2096): MQRC_NOT_OPEN_FOR_SET_IDENT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041570_.html
2097 (0831) (RC2097): MQRC_CONTEXT_HANDLE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041580_.html
2098 (0832) (RC2098): MQRC_CONTEXT_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041590_.html
2099 (0833) (RC2099): MQRC_SIGNAL1_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041600_.html
2100 (0834) (RC2100): MQRC_OBJECT_ALREADY_EXISTS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041610_.html
2101 (0835) (RC2101): MQRC_OBJECT_DAMAGED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041620_.html
2102 (0836) (RC2102): MQRC_RESOURCE_PROBLEM,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041630_.html
2103 (0837) (RC2103): MQRC_ANOTHER_Q_MGR_CONNECTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041640_.html
2104 (0838) (RC2104): MQRC_UNKNOWN_REPORT_OPTION,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041650_.html
2105 (0839) (RC2105): MQRC_STORAGE_CLASS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041660_.html
2106 (083A) (RC2106): MQRC_COD_NOT_VALID_FOR_XCF_Q,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041670_.html
2107 (083B) (RC2107): MQRC_XWAIT_CANCELED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041680_.html
2108 (083C) (RC2108): MQRC_XWAIT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041690_.html
2109 (083D) (RC2109): MQRC_SUPPRESSED_BY_EXIT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041700_.html
2110 (083E) (RC2110): MQRC_FORMAT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041710_.html
2111 (083F) (RC2111): MQRC_SOURCE_CCSID_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041720_.html
2112 (0840) (RC2112): MQRC_SOURCE_INTEGER_ENC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041730_.html
2113 (0841) (RC2113): MQRC_SOURCE_DECIMAL_ENC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041740_.html
2114 (0842) (RC2114): MQRC_SOURCE_FLOAT_ENC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041750_.html
2115 (0843) (RC2115): MQRC_TARGET_CCSID_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041760_.html
2116 (0844) (RC2116): MQRC_TARGET_INTEGER_ENC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041770_.html
2117 (0845) (RC2117): MQRC_TARGET_DECIMAL_ENC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041780_.html
2118 (0846) (RC2118): MQRC_TARGET_FLOAT_ENC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041790_.html
2119 (0847) (RC2119): MQRC_NOT_CONVERTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041800_.html
2120 (0848) (RC2120): MQRC_CONVERTED_MSG_TOO_BIG,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041810_.html
2121 (0849) (RC2121): MQRC_NO_EXTERNAL_PARTICIPANTS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041820_.html
2122 (084A) (RC2122): MQRC_PARTICIPANT_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041830_.html
2123 (084B) (RC2123): MQRC_OUTCOME_MIXED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041840_.html
2124 (084C) (RC2124): MQRC_OUTCOME_PENDING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041850_.html
2125 (084D) (RC2125): MQRC_BRIDGE_STARTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041860_.html
2126 (084E) (RC2126): MQRC_BRIDGE_STOPPED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041870_.html
2127 (084F) (RC2127): MQRC_ADAPTER_STORAGE_SHORTAGE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041880_.html
2128 (0850) (RC2128): MQRC_UOW_IN_PROGRESS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041890_.html
2129 (0851) (RC2129): MQRC_ADAPTER_CONN_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041900_.html
2130 (0852) (RC2130): MQRC_ADAPTER_SERV_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041910_.html
2131 (0853) (RC2131): MQRC_ADAPTER_DEFS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041920_.html
2132 (0854) (RC2132): MQRC_ADAPTER_DEFS_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041930_.html
2133 (0855) (RC2133): MQRC_ADAPTER_CONV_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041940_.html
2134 (0856) (RC2134): MQRC_BO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041950_.html
2135 (0857) (RC2135): MQRC_DH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041960_.html
2136 (0858) (RC2136): MQRC_MULTIPLE_REASONS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041970_.html
2137 (0859) (RC2137): MQRC_OPEN_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041980_.html
2138 (085A) (RC2138): MQRC_ADAPTER_DISC_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q041990_.html
2139 (085B) (RC2139): MQRC_CNO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042000_.html
2140 (085C) (RC2140): MQRC_CICS_WAIT_FAILED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042010_.html
2141 (085D) (RC2141): MQRC_DLH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042020_.html
2142 (085E) (RC2142): MQRC_HEADER_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042030_.html
2143 (085F) (RC2143): MQRC_SOURCE_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042040_.html
2144 (0860) (RC2144): MQRC_TARGET_LENGTH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042050_.html
2145 (0861) (RC2145): MQRC_SOURCE_BUFFER_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042060_.html
2146 (0862) (RC2146): MQRC_TARGET_BUFFER_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042070_.html
2147 (0863) (RC2147): MQRC_INCOMPLETE_TRANSACTION,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q132930_.html
2148 (0864) (RC2148): MQRC_IIH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042080_.html
2149 (0865) (RC2149): MQRC_PCF_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042090_.html
2150 (0866) (RC2150): MQRC_DBCS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042100_.html
2152 (0868) (RC2152): MQRC_OBJECT_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042110_.html
2153 (0869) (RC2153): MQRC_OBJECT_Q_MGR_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042120_.html
2154 (086A) (RC2154): MQRC_RECS_PRESENT_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042130_.html
2155 (086B) (RC2155): MQRC_OBJECT_RECORDS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042140_.html
2156 (086C) (RC2156): MQRC_RESPONSE_RECORDS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042150_.html
2157 (086D) (RC2157): MQRC_ASID_MISMATCH,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042160_.html
2158 (086E) (RC2158): MQRC_PMO_RECORD_FLAGS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042170_.html
2159 (086F) (RC2159): MQRC_PUT_MSG_RECORDS_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042180_.html
2160 (0870) (RC2160): MQRC_CONN_ID_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042190_.html
2161 (0871) (RC2161): MQRC_Q_MGR_QUIESCING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042200_.html
2162 (0872) (RC2162): MQRC_Q_MGR_STOPPING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042210_.html
2163 (0873) (RC2163): MQRC_DUPLICATE_RECOV_COORD,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042220_.html
2173 (087D) (RC2173): MQRC_PMO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042230_.html
2182 (0886) (RC2182): MQRC_API_EXIT_NOT_FOUND,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042240_.html
2183 (0887) (RC2183): MQRC_API_EXIT_LOAD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042250_.html
2184 (0888) (RC2184): MQRC_REMOTE_Q_NAME_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042260_.html
2185 (0889) (RC2185): MQRC_INCONSISTENT_PERSISTENCE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042270_.html
2186 (088A) (RC2186): MQRC_GMO_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042280_.html
2187 (088B) (RC2187): MQRC_CICS_BRIDGE_RESTRICTION,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042290_.html
2188 (088C) (RC2188): MQRC_STOPPED_BY_CLUSTER_EXIT,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042300_.html
2189 (088D) (RC2189): MQRC_CLUSTER_RESOLUTION_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042310_.html
2190 (088E) (RC2190): MQRC_CONVERTED_STRING_TOO_BIG,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042320_.html
2191 (088F) (RC2191): MQRC_TMC_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042330_.html
2192 (0890) (RC2192): MQRC_PAGESET_FULL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042340_.html
2192 (0890) (RC2192): MQRC_STORAGE_MEDIUM_FULL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042350_.html
2193 (0891) (RC2193): MQRC_PAGESET_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042360_.html
2194 (0892) (RC2194): MQRC_NAME_NOT_VALID_FOR_TYPE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042370_.html
2195 (0893) (RC2195): MQRC_UNEXPECTED_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042380_.html
2196 (0894) (RC2196): MQRC_UNKNOWN_XMIT_Q,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042390_.html
2197 (0895) (RC2197): MQRC_UNKNOWN_DEF_XMIT_Q,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042400_.html
2198 (0896) (RC2198): MQRC_DEF_XMIT_Q_TYPE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042410_.html
2199 (0897) (RC2199): MQRC_DEF_XMIT_Q_USAGE_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042420_.html
2201 (0899) (RC2201): MQRC_NAME_IN_USE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042430_.html
2202 (089A) (RC2202): MQRC_CONNECTION_QUIESCING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042440_.html
2203 (089B) (RC2203): MQRC_CONNECTION_STOPPING,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042450_.html
2204 (089C) (RC2204): MQRC_ADAPTER_NOT_AVAILABLE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042460_.html
2206 (089E) (RC2206): MQRC_MSG_ID_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042470_.html
2207 (089F) (RC2207): MQRC_CORREL_ID_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042480_.html
2208 (08A0) (RC2208): MQRC_FILE_SYSTEM_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042490_.html
2209 (08A1) (RC2209): MQRC_NO_MSG_LOCKED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042500_.html
2217 (08A9) (RC2217): MQRC_CONNECTION_NOT_AUTHORIZED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042540_.html
2218 (08AA) (RC2218): MQRC_MSG_TOO_BIG_FOR_CHANNEL,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042550_.html
2219 (08AB) (RC2219): MQRC_CALL_IN_PROGRESS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042560_.html
2220 (08AC) (RC2220): MQRC_RMH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042570_.html
2222 (08AE) (RC2222): MQRC_Q_MGR_ACTIVE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042580_.html
2223 (08AF) (RC2223): MQRC_Q_MGR_NOT_ACTIVE,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042590_.html
2224 (08B0) (RC2224): MQRC_Q_DEPTH_HIGH,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042600_.html
2225 (08B1) (RC2225): MQRC_Q_DEPTH_LOW,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042610_.html
2226 (08B2) (RC2226): MQRC_Q_SERVICE_INTERVAL_HIGH,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042620_.html
2227 (08B3) (RC2227): MQRC_Q_SERVICE_INTERVAL_OK,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042630_.html
2228 (08B4) (RC2228): MQRC_RFH_HEADER_FIELD_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042640_.html
2229 (08B5) (RC2229): MQRC_RAS_PROPERTY_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042650_.html
2232 (08B8) (RC2232): MQRC_UNIT_OF_WORK_NOT_STARTED,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042660_.html
2233 (08B9) (RC2233): MQRC_CHANNEL_AUTO_DEF_OK,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042670_.html
2234 (08BA) (RC2234): MQRC_CHANNEL_AUTO_DEF_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042680_.html
2235 (08BB) (RC2235): MQRC_CFH_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042690_.html
2236 (08BC) (RC2236): MQRC_CFIL_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042700_.html
2237 (08BD) (RC2237): MQRC_CFIN_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042710_.html
2238 (08BE) (RC2238): MQRC_CFSL_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042720_.html
2239 (08BF) (RC2239): MQRC_CFST_ERROR,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042730_.html
2241 (08C1) (RC2241): MQRC_INCOMPLETE_GROUP,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042740_.html
2242 (08C2) (RC2242): MQRC_INCOMPLETE_MSG,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042750_.html
2243 (08C3) (RC2243): MQRC_INCONSISTENT_CCSIDS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042760_.html
2244 (08C4) (RC2244): MQRC_INCONSISTENT_ENCODINGS,https://www.ibm.com/docs/en/SSFKSJ_latest/reference/q042770_.html
